,race,age_cat,score_text,v_score_text,priors_count,age_cat,two_year_recid
4845,0,1,1,0,1,1,1
4846,1,0,0,1,0,0,1
4847,0,1,0,0,0,1,0
4848,0,1,0,0,0,1,0
4849,0,1,1,0,1,1,1
4850,0,1,1,1,1,1,1
4851,0,0,1,1,0,0,0
4852,1,1,0,0,0,1,0
4853,1,1,1,1,0,1,0
4854,0,1,0,0,0,1,0
4855,1,0,1,0,0,0,0
4856,0,1,0,0,1,1,0
4858,0,1,1,1,1,1,1
4859,0,1,0,0,0,1,0
4861,1,1,0,0,0,1,1
4862,1,1,1,0,0,1,1
4863,0,1,0,0,1,1,0
4864,1,1,0,0,0,1,0
4867,0,1,1,0,1,1,1
4868,0,1,1,1,1,1,1
4869,1,1,0,0,0,1,0
4870,1,1,1,0,0,1,0
4871,0,1,1,0,0,1,0
4872,1,1,0,0,0,1,0
4873,0,1,0,0,0,1,0
4874,1,1,0,0,1,1,0
4875,0,1,0,0,0,1,0
4876,0,1,0,0,0,1,0
4877,0,1,1,1,1,1,1
4879,1,1,0,0,0,1,0
4880,0,1,0,0,0,1,0
4881,0,1,1,0,1,1,0
4882,1,1,1,0,0,1,0
4883,1,1,1,0,0,1,0
4884,1,1,0,0,0,1,0
4885,1,1,0,0,0,1,0
4886,0,1,1,1,1,1,1
4887,0,1,0,0,0,1,1
4888,1,1,1,0,1,1,1
4889,1,1,0,0,0,1,0
4890,0,0,1,1,0,0,1
4891,1,1,0,0,0,1,1
4892,0,1,0,0,0,1,0
4894,0,0,1,1,0,0,1
4895,0,1,0,0,0,1,0
4896,0,1,0,0,0,1,0
4897,1,1,0,0,0,1,1
4899,0,1,1,1,1,1,1
4901,1,0,1,1,0,0,0
4902,1,1,0,0,1,1,0
4903,1,1,0,0,0,1,1
4904,0,1,1,0,0,1,0
4905,0,1,0,0,0,1,0
4906,0,1,1,0,1,1,0
4907,1,1,1,0,0,1,1
4908,1,1,0,0,0,1,1
4909,0,1,1,1,1,1,1
4910,1,1,0,0,0,1,0
4911,1,1,0,0,0,1,0
4912,1,1,1,1,1,1,1
4913,1,1,0,0,0,1,1
4915,1,1,0,0,0,1,0
4916,1,1,1,0,0,1,0
4918,0,0,1,1,1,0,1
4919,1,0,0,1,0,0,0
4920,1,1,0,0,1,1,1
4921,0,1,0,0,0,1,0
4922,0,1,1,1,1,1,1
4923,1,1,0,0,0,1,1
4924,1,1,0,0,0,1,0
4925,0,1,1,0,0,1,0
4926,0,1,0,0,1,1,1
4927,0,0,0,1,0,0,0
4930,0,1,1,1,1,1,1
4931,1,1,0,0,0,1,0
4932,0,1,1,0,1,1,0
4933,1,1,1,1,1,1,1
4934,1,0,0,1,0,0,0
4935,1,1,0,0,0,1,0
4936,1,1,0,0,1,1,1
4938,0,1,0,0,0,1,0
4939,1,1,1,0,0,1,1
4940,1,0,0,0,0,0,0
4942,1,1,1,0,0,1,0
4943,1,1,0,0,0,1,1
4944,1,1,0,0,0,1,0
4945,0,1,1,0,0,1,0
4947,0,0,1,1,0,0,1
4948,1,1,0,0,1,1,1
4949,0,1,1,1,1,1,0
4950,0,1,0,0,0,1,0
4954,0,1,0,0,0,1,1
4955,0,1,0,0,0,1,0
4956,1,1,0,0,0,1,0
4957,0,1,0,0,0,1,0
4959,0,0,1,1,0,0,1
4960,0,0,1,1,1,0,1
4963,1,1,0,0,0,1,0
4964,0,0,1,1,0,0,1
4966,0,0,1,1,0,0,1
4967,0,1,0,0,0,1,0
4968,1,1,0,0,0,1,0
4969,0,1,0,0,0,1,1
4970,1,1,0,0,0,1,0
4971,0,1,1,1,1,1,1
4975,0,1,1,0,0,1,1
4976,0,1,0,1,0,1,0
4977,1,1,0,0,1,1,1
4979,1,1,1,0,0,1,0
4980,0,0,1,1,0,0,0
4981,0,1,0,0,0,1,1
4982,0,1,1,0,0,1,0
4985,1,1,0,0,0,1,0
4987,1,0,1,1,1,0,0
4988,0,1,0,0,0,1,0
4989,0,0,0,1,0,0,1
4990,0,1,1,1,1,1,1
4991,0,1,0,0,1,1,0
4992,1,1,0,0,0,1,0
4993,0,0,0,1,0,0,0
4994,0,1,1,1,0,1,1
4995,0,0,1,1,0,0,1
4996,1,1,0,0,0,1,0
4997,0,0,1,1,0,0,1
4999,1,1,0,0,0,1,0
5000,0,1,0,0,0,1,0
5001,0,1,1,1,0,1,0
5002,0,1,0,0,0,1,0
5003,0,1,1,0,1,1,1
5005,1,1,0,0,0,1,0
5006,1,0,1,1,0,0,1
5007,0,1,0,0,1,1,0
5008,1,1,0,0,0,1,0
5009,0,1,0,0,0,1,1
5010,0,0,0,1,0,0,1
5011,1,1,0,0,0,1,1
5012,0,1,0,0,1,1,1
5013,1,1,0,0,0,1,1
5014,1,1,0,0,0,1,0
5015,0,1,0,1,0,1,1
5016,0,1,1,0,0,1,0
5017,0,0,1,1,0,0,1
5019,1,1,1,1,0,1,1
5020,0,1,0,0,0,1,0
5021,0,1,1,0,0,1,0
5022,0,1,0,1,0,1,0
5024,1,0,1,1,0,0,1
5025,1,0,0,1,0,0,1
5026,0,1,0,0,0,1,0
5027,0,0,1,1,0,0,0
5029,0,1,1,0,0,1,0
5030,1,1,0,0,0,1,0
5032,0,1,0,0,0,1,1
5034,1,1,0,0,0,1,0
5035,0,1,0,0,1,1,1
5037,0,0,1,1,0,0,1
5038,1,1,0,0,0,1,1
5039,0,1,0,0,0,1,0
5040,0,1,1,0,0,1,1
5041,0,0,1,1,0,0,0
5042,1,1,0,0,0,1,0
5043,1,1,0,0,0,1,0
5045,0,0,0,1,0,0,0
5046,0,0,1,1,0,0,1
5047,1,1,1,1,1,1,1
5048,1,1,1,1,1,1,0
5049,0,0,1,1,0,0,0
5050,0,1,0,0,0,1,0
5051,1,1,0,0,0,1,1
5052,0,0,1,1,0,0,1
5053,0,0,0,0,0,0,0
5054,1,1,1,0,0,1,0
5056,0,1,0,0,0,1,0
5057,1,1,0,0,0,1,0
5058,1,1,0,0,0,1,0
5060,0,1,1,0,1,1,0
5061,1,1,1,0,0,1,1
5062,0,1,0,0,1,1,1
5063,1,1,0,0,0,1,0
5064,0,1,0,0,0,1,0
5066,0,1,1,0,1,1,1
5067,0,1,1,0,0,1,0
5069,0,1,0,0,0,1,1
5070,0,1,0,0,0,1,0
5071,0,0,0,0,0,0,0
5072,0,1,0,0,0,1,0
5073,1,1,0,0,0,1,0
5074,1,1,1,0,0,1,0
5075,1,1,1,0,1,1,1
5076,0,0,1,1,0,0,1
5077,1,1,1,0,0,1,0
5078,1,1,1,0,0,1,0
5080,0,1,0,0,0,1,0
5081,0,1,1,1,1,1,1
5083,0,1,1,0,1,1,1
5084,1,0,0,1,1,0,1
5085,1,1,1,0,0,1,0
5086,0,0,1,1,0,0,1
5087,1,1,1,0,0,1,0
5088,0,1,1,0,1,1,1
5089,1,1,1,0,1,1,0
5090,0,1,1,1,0,1,1
5091,0,1,1,0,0,1,0
5093,0,1,0,0,0,1,1
5094,1,0,1,1,1,0,0
5096,1,1,0,0,0,1,1
5098,1,1,1,0,0,1,0
5099,0,1,1,1,1,1,1
5100,1,1,0,0,0,1,1
5101,1,1,0,0,0,1,0
5103,1,1,0,0,0,1,1
5104,0,0,1,1,0,0,0
5105,0,0,1,1,0,0,1
5106,0,1,1,1,1,1,0
5107,0,0,1,1,1,0,1
5108,0,0,0,1,0,0,1
5109,1,1,0,0,0,1,1
5110,0,1,1,0,0,1,1
5111,1,1,1,0,1,1,1
5112,1,1,1,0,1,1,1
5114,0,1,1,0,1,1,1
5115,0,0,1,1,0,0,0
5116,1,1,0,0,0,1,1
5117,0,1,0,0,0,1,0
5119,0,1,1,0,0,1,0
5121,1,1,1,0,0,1,0
5122,0,1,0,0,1,1,0
5123,1,0,0,1,0,0,0
5124,0,1,0,0,0,1,1
5125,0,0,0,0,0,0,1
5126,0,0,1,1,0,0,0
5128,1,1,0,0,0,1,0
5129,1,0,1,1,0,0,1
5130,1,0,1,1,0,0,1
5131,1,0,1,0,1,0,1
5132,0,1,1,1,1,1,1
5134,1,1,0,0,0,1,1
5135,0,1,1,1,1,1,0
5136,0,1,1,1,1,1,1
5137,0,1,1,1,0,1,0
5138,0,0,0,1,0,0,0
5139,0,1,0,0,0,1,0
5141,1,1,0,0,0,1,0
5143,0,0,1,1,0,0,0
5144,1,0,1,1,0,0,0
5145,1,0,1,1,0,0,1
5147,1,1,0,0,0,1,1
5148,0,1,0,0,0,1,1
5149,0,0,1,1,0,0,0
5151,0,1,1,0,1,1,1
5152,1,1,0,0,0,1,0
5153,0,1,0,0,1,1,1
5154,0,1,1,1,1,1,0
5156,1,1,0,0,1,1,0
5157,0,1,1,0,0,1,1
5158,0,1,0,0,0,1,0
5159,1,1,0,0,0,1,1
5161,0,0,0,0,0,0,1
5162,0,1,0,0,0,1,0
5163,0,1,1,1,1,1,1
5164,0,1,0,0,0,1,1
5166,1,1,0,0,1,1,0
5167,0,0,0,1,0,0,0
5168,1,0,0,1,0,0,0
5169,1,1,0,0,0,1,0
5170,0,1,1,0,1,1,0
5171,1,1,0,0,0,1,0
5172,1,0,1,1,0,0,1
5173,1,1,0,0,0,1,0
5174,0,1,1,0,1,1,1
5175,1,1,0,0,0,1,1
5176,1,1,0,0,0,1,0
5177,0,0,1,1,0,0,0
5178,1,0,1,1,0,0,0
5179,1,1,0,0,0,1,0
5180,1,1,0,0,0,1,1
5181,1,1,0,0,0,1,0
5182,0,1,0,0,0,1,0
5183,0,0,0,1,0,0,1
5184,0,1,1,0,0,1,1
5185,1,1,0,0,0,1,0
5186,1,1,0,0,0,1,0
5187,1,1,0,1,0,1,0
5188,0,0,0,0,0,0,1
5189,0,1,0,0,0,1,0
5190,1,1,0,0,0,1,0
5191,0,1,1,0,0,1,1
5192,0,1,1,0,1,1,0
5194,1,1,1,1,0,1,0
5195,0,1,0,0,0,1,0
5196,1,1,1,0,0,1,1
5197,1,1,1,1,1,1,1
5198,0,1,0,0,0,1,0
5199,1,1,0,0,0,1,0
5200,1,1,1,0,0,1,1
5201,1,1,0,0,0,1,0
5202,0,1,1,1,0,1,1
5203,0,1,1,0,0,1,0
5205,0,1,1,0,0,1,0
5206,1,1,0,0,0,1,0
5207,1,1,0,0,0,1,1
5208,0,1,0,0,0,1,0
5209,0,1,1,1,0,1,0
5210,1,0,0,0,0,0,1
5211,0,1,0,0,0,1,0
5212,1,1,0,0,0,1,0
5213,0,1,0,0,0,1,0
5214,1,1,1,0,0,1,0
5215,1,1,0,0,0,1,0
5216,0,0,1,1,0,0,0
5217,1,1,0,0,1,1,1
5218,1,1,0,0,0,1,0
5219,0,1,0,0,0,1,0
5220,0,0,1,1,1,0,1
5221,0,1,1,1,0,1,0
5222,0,1,1,1,1,1,1
5224,0,1,1,1,0,1,1
5225,0,1,1,1,0,1,0
5228,0,1,1,1,0,1,0
5229,0,0,1,1,0,0,1
5230,0,1,1,1,1,1,1
5231,1,1,0,0,0,1,1
5233,0,1,1,0,1,1,1
5234,0,1,0,0,0,1,0
5235,0,0,1,1,0,0,1
5236,1,0,1,1,0,0,1
5237,1,1,1,0,0,1,1
5239,1,1,1,0,0,1,1
5240,0,0,1,1,0,0,1
5242,0,0,1,1,0,0,0
5243,0,1,0,0,1,1,1
5244,0,1,0,1,1,1,0
5245,1,1,1,0,0,1,0
5246,0,1,0,0,0,1,1
5247,1,1,0,0,0,1,1
5248,0,1,1,0,1,1,0
5249,0,1,0,0,1,1,1
5250,0,1,1,0,0,1,0
5251,1,0,1,1,0,0,0
5252,1,1,1,1,0,1,0
5253,0,1,1,0,1,1,0
5254,1,0,1,1,0,0,0
5255,1,1,0,0,0,1,1
5256,1,0,0,1,0,0,0
5257,0,1,0,0,1,1,0
5258,0,1,1,1,1,1,1
5259,0,1,1,0,1,1,0
5262,0,1,0,0,0,1,0
5263,0,1,0,0,1,1,1
5264,0,0,1,1,0,0,0
5265,0,1,1,1,1,1,1
5268,1,1,1,1,0,1,1
5269,1,1,0,0,1,1,0
5270,1,1,0,0,0,1,0
5272,0,1,0,0,0,1,1
5273,1,1,0,0,0,1,0
5274,1,1,0,0,0,1,0
5275,1,1,1,1,0,1,0
5276,1,1,1,1,0,1,1
5277,1,1,1,1,0,1,0
5279,0,0,0,0,0,0,1
5281,1,0,0,0,0,0,0
5282,0,1,1,1,1,1,1
5283,0,1,1,0,0,1,1
5284,0,1,1,1,1,1,1
5285,0,1,1,0,1,1,0
5286,0,1,0,0,0,1,0
5287,0,1,1,0,1,1,1
5288,1,1,0,0,0,1,1
5289,1,1,0,0,1,1,0
5290,0,1,1,0,0,1,0
5291,0,1,0,0,0,1,1
5292,0,1,0,0,0,1,0
5293,1,1,0,0,0,1,0
5294,1,1,0,0,1,1,0
5296,0,1,0,0,0,1,0
5297,1,0,1,0,0,0,0
5298,0,1,1,1,1,1,1
5300,0,1,1,0,0,1,1
5301,0,0,1,1,0,0,0
5302,0,1,1,0,1,1,1
5303,0,1,1,1,0,1,1
5304,0,1,1,1,1,1,1
5305,1,1,1,0,0,1,0
5306,1,1,1,0,0,1,0
5307,0,0,1,0,0,0,0
5308,0,1,1,1,0,1,1
5309,0,1,1,0,1,1,1
5310,0,0,0,1,0,0,1
5314,1,1,1,0,0,1,1
5315,1,0,0,0,0,0,0
5316,0,1,0,0,0,1,0
5317,0,0,1,1,0,0,1
5318,0,1,1,0,1,1,0
5319,0,1,0,0,0,1,0
5320,0,1,0,0,0,1,0
5321,0,1,1,0,1,1,1
5322,1,1,0,0,0,1,0
5323,0,0,1,1,0,0,1
5324,1,0,0,1,0,0,1
5325,1,0,1,1,0,0,0
5326,0,1,1,1,1,1,0
5327,0,1,1,0,0,1,0
5328,1,1,1,0,0,1,0
5330,0,1,1,0,0,1,0
5331,0,1,1,0,1,1,1
5333,0,0,1,1,0,0,1
5334,0,1,1,1,1,1,1
5336,0,1,0,0,0,1,0
5337,0,1,0,0,0,1,0
5338,0,1,0,0,1,1,0
5339,1,1,0,0,0,1,0
5340,1,1,0,0,0,1,0
5341,1,1,1,1,1,1,1
5342,0,1,1,0,0,1,1
5343,1,1,1,1,0,1,0
5344,0,1,0,0,0,1,0
5345,0,1,1,1,1,1,1
5348,0,0,1,1,0,0,1
5349,0,1,1,0,1,1,1
5350,0,1,1,0,1,1,1
5352,0,1,0,0,0,1,1
5353,0,1,1,0,0,1,1
5354,0,0,1,1,0,0,1
5355,0,1,0,0,1,1,0
5356,1,1,0,0,0,1,0
5357,1,1,0,0,1,1,0
5358,0,1,1,1,1,1,1
5360,1,1,0,0,0,1,0
5361,1,1,0,0,0,1,0
5363,0,1,0,0,0,1,0
5364,1,0,1,1,0,0,1
5365,1,1,1,1,0,1,1
5366,1,0,1,0,0,0,0
5367,1,0,1,1,0,0,1
5368,0,1,0,0,0,1,0
5369,0,1,1,0,1,1,1
5370,1,1,0,0,0,1,0
5371,0,0,0,1,0,0,1
5372,0,1,1,0,1,1,0
5375,0,1,1,1,1,1,0
5376,0,0,0,0,0,0,0
5377,0,1,1,0,0,1,1
5378,0,0,1,1,0,0,1
5379,1,1,0,0,0,1,0
5380,0,1,1,1,0,1,0
5381,0,0,1,1,0,0,1
5382,1,1,0,1,0,1,0
5383,1,1,0,0,0,1,0
5384,1,0,0,1,0,0,0
5385,1,1,0,0,1,1,1
5387,0,1,0,0,1,1,1
5388,0,0,1,1,0,0,1
5389,1,1,1,0,0,1,1
5390,1,0,1,1,0,0,0
5392,1,1,0,0,0,1,1
5393,1,1,0,1,1,1,1
5394,0,1,0,0,0,1,1
5395,1,1,1,1,0,1,0
5396,1,0,1,1,0,0,1
5397,1,1,0,0,0,1,0
5398,0,1,0,0,0,1,0
5400,0,1,1,1,1,1,1
5401,0,0,1,1,0,0,1
5402,0,0,1,1,1,0,0
5403,1,1,0,0,0,1,0
5404,1,0,0,0,0,0,0
5405,1,1,0,0,0,1,0
5408,1,1,0,0,0,1,0
5409,0,1,1,1,1,1,1
5410,0,1,1,1,1,1,1
5411,1,1,0,0,0,1,0
5412,1,1,0,0,0,1,0
5413,0,0,1,1,0,0,0
5414,0,1,1,1,1,1,1
5415,1,1,0,0,0,1,0
5417,1,0,1,1,0,0,0
5418,0,1,0,0,0,1,1
5419,1,1,0,0,0,1,1
5420,0,1,0,0,1,1,1
5421,0,1,1,1,1,1,0
5422,0,1,0,0,0,1,0
5423,1,1,0,0,0,1,0
5424,0,1,0,0,0,1,0
5425,1,1,0,0,0,1,1
5426,0,0,1,1,0,0,0
5427,1,0,0,1,0,0,1
5428,0,1,0,0,0,1,0
5429,0,1,0,0,0,1,0
5430,1,0,0,1,0,0,0
5431,0,1,1,0,0,1,0
5432,1,0,1,1,0,0,1
5433,0,1,1,1,0,1,0
5434,0,1,0,0,0,1,0
5435,0,0,1,0,1,0,1
5436,0,0,1,1,0,0,1
5437,0,0,0,0,0,0,0
5438,0,1,1,0,0,1,0
5439,0,1,0,0,0,1,0
5440,0,1,1,1,0,1,0
5442,1,1,0,0,0,1,0
5443,0,0,1,1,0,0,1
5445,0,1,0,0,0,1,1
5446,0,0,0,1,0,0,0
5447,1,0,1,0,1,0,0
5449,0,1,0,0,1,1,1
5450,0,0,1,1,0,0,0
5451,0,1,1,1,1,1,1
5452,0,1,0,0,0,1,1
5453,1,1,0,0,0,1,0
5454,0,0,1,1,1,0,1
5455,1,1,0,0,0,1,0
5456,1,0,1,0,0,0,1
5457,0,0,0,1,0,0,0
5458,0,1,0,0,0,1,0
5460,0,1,1,0,0,1,1
5461,1,1,0,0,0,1,0
5462,0,0,0,0,0,0,0
5463,0,0,1,1,0,0,1
5464,0,0,0,1,0,0,1
5465,1,0,0,1,0,0,0
5466,0,1,1,1,0,1,0
5467,0,1,1,1,1,1,1
5468,0,0,1,1,0,0,1
5469,0,1,1,1,0,1,0
5470,0,0,1,1,0,0,1
5472,0,1,0,0,0,1,1
5473,0,1,1,1,1,1,1
5474,0,0,0,0,0,0,0
5475,0,0,0,1,0,0,1
5477,0,1,0,0,0,1,1
5478,0,1,1,0,1,1,1
5479,0,1,0,0,0,1,1
5480,1,1,0,0,1,1,1
5481,1,1,1,0,0,1,0
5482,1,1,0,0,0,1,0
5483,0,1,0,0,0,1,0
5484,0,0,1,1,0,0,1
5485,1,1,0,0,0,1,1
5486,0,1,0,0,0,1,1
5487,0,1,1,0,0,1,0
5488,1,0,1,1,1,0,1
5489,0,1,1,1,1,1,0
5490,0,1,0,0,0,1,0
5491,1,1,0,0,0,1,0
5492,0,1,1,1,1,1,1
5493,0,0,1,1,0,0,1
5494,0,1,0,0,0,1,0
5495,0,1,0,0,0,1,1
5496,1,1,1,0,1,1,0
5498,1,1,1,0,0,1,1
5499,1,1,0,0,0,1,0
5500,0,1,0,0,0,1,0
5502,0,1,1,1,0,1,1
5505,0,1,1,0,1,1,0
5506,0,1,1,1,1,1,1
5507,0,1,0,0,0,1,1
5508,0,1,1,1,0,1,1
5509,0,1,0,0,0,1,0
5510,1,1,0,0,1,1,1
5511,0,1,1,1,1,1,0
5513,1,1,0,0,0,1,0
5514,1,1,0,0,0,1,0
5516,1,1,0,0,0,1,1
5517,1,1,0,0,0,1,0
5518,0,1,1,0,0,1,0
5519,0,1,0,0,0,1,0
5520,0,1,0,0,0,1,0
5521,1,1,0,0,0,1,0
5523,0,1,1,1,1,1,1
5524,0,1,0,0,0,1,0
5525,1,1,0,0,0,1,1
5526,0,1,1,0,0,1,1
5527,0,1,0,0,0,1,1
5528,0,0,1,1,0,0,1
5529,0,1,0,0,0,1,1
5530,1,1,0,0,0,1,0
5531,0,1,1,1,1,1,0
5532,0,0,1,1,1,0,1
5533,1,1,0,0,0,1,0
5535,0,1,0,0,0,1,1
5536,0,1,0,0,1,1,1
5537,0,1,0,0,1,1,0
5538,0,1,1,1,0,1,0
5539,0,1,1,0,1,1,0
5540,0,1,1,0,0,1,1
5541,0,1,0,0,0,1,1
5542,1,0,1,1,0,0,1
5543,1,1,0,0,0,1,0
5544,0,1,0,1,1,1,1
5545,0,0,1,1,0,0,0
5546,0,1,0,0,1,1,0
5547,0,1,1,0,1,1,0
5548,0,1,0,0,0,1,0
5549,0,1,0,0,0,1,0
5550,0,1,1,1,1,1,1
5551,1,1,1,1,1,1,1
5552,0,1,0,0,0,1,1
5553,0,1,1,1,1,1,1
5554,1,0,1,1,0,0,1
5555,0,1,1,0,1,1,1
5556,0,0,1,1,0,0,1
5557,0,1,1,1,1,1,1
5559,1,0,0,0,0,0,1
5560,0,1,0,0,0,1,0
5561,1,1,1,1,0,1,0
5562,0,1,0,0,0,1,0
5563,1,1,0,0,0,1,1
5564,0,1,1,0,0,1,0
5565,0,1,0,0,0,1,0
5566,0,1,1,0,0,1,1
5567,1,1,0,0,0,1,1
5568,0,1,0,0,0,1,0
5569,0,1,1,1,1,1,1
5570,0,1,1,0,1,1,1
5571,0,0,1,1,1,0,1
5572,1,1,0,0,0,1,0
5573,0,1,1,1,1,1,1
5575,1,1,0,0,0,1,1
5576,1,0,0,0,0,0,1
5577,0,1,1,1,1,1,0
5578,1,1,0,0,0,1,0
5579,1,1,0,0,0,1,0
5580,0,0,0,0,0,0,1
5581,0,1,0,0,0,1,0
5582,0,1,0,0,0,1,1
5583,0,0,1,1,0,0,0
5584,0,1,0,0,0,1,0
5585,0,0,1,1,0,0,0
5586,1,0,0,1,0,0,0
5587,0,1,1,0,1,1,1
5588,0,1,1,0,0,1,1
5589,1,1,1,0,1,1,1
5590,0,1,1,0,1,1,1
5591,1,1,0,0,0,1,0
5592,0,0,0,0,0,0,0
5593,0,0,1,1,0,0,1
5594,0,1,1,0,1,1,1
5595,1,1,0,0,0,1,0
5596,0,1,1,1,0,1,1
5597,0,0,1,1,0,0,1
5598,0,0,0,0,0,0,1
5599,0,0,1,1,0,0,0
5600,1,1,0,0,1,1,0
5601,0,0,0,1,0,0,1
5602,1,0,0,1,0,0,0
5603,1,1,0,0,0,1,1
5604,0,0,0,1,0,0,0
5605,0,1,1,0,1,1,0
5606,1,0,1,1,0,0,1
5607,0,0,1,1,0,0,0
5608,1,1,0,0,0,1,1
5609,0,1,1,0,1,1,1
5610,0,0,1,1,0,0,1
5611,0,0,1,0,0,0,1
5613,0,0,1,0,0,0,0
5614,0,0,1,1,0,0,1
5615,1,1,0,0,0,1,0
5616,1,0,0,0,0,0,0
5617,0,1,1,1,1,1,1
5618,0,0,0,1,0,0,1
5619,1,1,0,0,0,1,0
5620,0,1,1,0,1,1,1
5621,0,1,1,0,0,1,0
5622,0,1,0,0,1,1,1
5623,0,1,0,0,1,1,1
5624,0,1,0,0,0,1,1
5625,0,1,1,0,1,1,1
5626,1,1,0,0,0,1,0
5627,1,1,0,0,0,1,1
5628,0,0,1,1,0,0,1
5629,1,0,1,1,0,0,1
5630,1,1,0,0,0,1,0
5631,1,1,1,1,1,1,1
5632,0,1,1,0,0,1,0
5633,0,1,1,0,0,1,0
5635,0,1,1,0,1,1,0
5636,0,1,1,0,1,1,0
5637,0,1,0,0,0,1,0
5638,1,1,1,0,0,1,1
5639,0,1,0,0,0,1,0
5640,1,1,0,0,0,1,0
5641,0,1,1,0,1,1,0
5642,1,0,0,1,0,0,0
5643,1,1,0,0,0,1,0
5645,1,1,0,0,0,1,1
5646,0,1,1,1,1,1,0
5648,1,1,0,0,0,1,0
5649,1,1,0,0,0,1,1
5650,1,1,0,0,0,1,1
5651,0,1,0,0,0,1,0
5652,0,1,1,1,1,1,1
5653,0,1,0,0,1,1,1
5654,1,0,0,1,0,0,0
5655,0,1,0,0,0,1,0
5657,0,1,0,0,0,1,1
5658,0,1,1,1,0,1,0
5659,0,1,0,0,1,1,1
5660,0,1,0,0,0,1,0
5661,0,1,1,0,0,1,1
5663,0,0,1,1,0,0,1
5665,0,1,1,1,1,1,1
5667,1,0,1,1,0,0,1
5668,1,1,1,0,1,1,0
5669,0,1,1,1,1,1,1
5670,0,1,0,0,0,1,0
5671,0,0,1,1,0,0,0
5672,1,1,0,0,0,1,1
5673,1,1,0,0,0,1,0
5675,0,1,0,0,0,1,1
5676,0,1,1,0,0,1,0
5677,0,1,0,0,0,1,1
5679,0,1,1,1,1,1,1
5680,0,1,0,0,0,1,1
5681,0,1,1,1,1,1,1
5682,0,0,1,1,0,0,1
5683,1,1,0,0,0,1,0
5684,1,1,0,0,0,1,0
5685,0,0,1,1,0,0,0
5686,0,1,0,0,1,1,1
5687,0,0,1,1,0,0,1
5688,1,1,0,0,0,1,0
5689,1,1,1,0,0,1,1
5690,1,1,1,0,0,1,1
5691,0,1,1,0,1,1,1
5692,1,1,0,0,0,1,0
5693,0,1,0,0,0,1,0
5694,0,1,1,1,0,1,0
5695,0,1,1,0,0,1,0
5696,0,1,1,1,0,1,0
5697,0,1,0,0,0,1,0
5698,1,1,0,0,0,1,1
5699,0,1,1,1,1,1,1
5700,0,0,1,1,0,0,0
5701,0,0,1,1,1,0,1
5703,1,1,1,1,0,1,0
5704,0,1,1,1,1,1,1
5707,0,1,1,0,0,1,1
5709,0,1,1,1,1,1,0
5710,0,1,1,1,0,1,0
5711,0,0,0,1,0,0,0
5712,0,0,1,1,0,0,0
5713,0,1,1,0,0,1,0
5714,0,1,1,1,1,1,1
5715,0,0,0,1,0,0,1
5716,1,0,1,1,0,0,1
5717,0,0,0,0,0,0,0
5718,0,1,1,0,0,1,0
5719,0,1,1,0,0,1,0
5721,0,1,1,0,1,1,1
5722,1,1,0,0,0,1,0
5723,0,1,0,0,0,1,0
5724,1,1,0,0,0,1,0
5725,0,1,0,0,0,1,1
5726,0,0,1,1,0,0,0
5727,0,1,0,0,0,1,1
5728,0,0,1,1,0,0,0
5729,1,0,1,1,0,0,1
5730,0,1,0,0,0,1,0
5731,0,1,1,0,1,1,1
5732,1,1,1,1,0,1,0
5735,1,1,0,0,0,1,0
5736,0,0,0,1,0,0,0
5738,0,1,1,1,1,1,0
5739,1,1,0,0,0,1,0
5741,1,1,0,0,0,1,1
5742,1,1,0,0,0,1,0
5743,0,1,0,0,0,1,0
5745,0,1,1,1,0,1,0
5746,1,1,0,0,0,1,0
5749,0,0,0,1,0,0,0
5750,0,1,1,1,0,1,1
5751,0,1,0,0,0,1,1
5752,0,1,1,1,1,1,0
5753,0,1,1,1,0,1,1
5754,1,1,0,0,0,1,0
5755,0,1,1,0,1,1,1
5757,1,1,1,0,0,1,1
5758,0,0,1,1,0,0,0
5759,1,0,0,0,0,0,0
5760,0,1,0,0,0,1,0
5761,0,1,1,1,0,1,1
5762,0,1,1,0,0,1,0
5763,1,1,0,0,0,1,0
5764,0,0,0,0,0,0,1
5765,0,1,0,0,1,1,0
5767,0,0,1,1,0,0,1
5768,1,1,0,0,0,1,1
5769,0,1,1,1,1,1,0
5770,0,1,1,0,1,1,1
5771,0,1,0,0,0,1,1
5772,0,1,1,1,0,1,0
5773,0,1,0,0,0,1,1
5775,0,1,0,0,0,1,0
5776,0,1,0,0,0,1,1
5777,0,0,0,1,0,0,1
5778,0,1,1,1,1,1,1
5779,1,0,1,1,0,0,0
5781,1,1,0,0,0,1,0
5784,0,0,1,1,0,0,1
5786,0,1,1,1,0,1,1
5788,1,1,0,0,0,1,1
5790,0,1,0,0,0,1,0
5791,0,1,0,0,0,1,0
5792,0,1,1,1,1,1,1
5793,0,0,0,0,0,0,0
5794,0,1,0,0,0,1,1
5795,0,1,0,1,0,1,1
5796,0,0,1,1,0,0,0
5799,1,1,0,0,0,1,0
5800,0,1,1,1,0,1,0
5801,1,1,0,0,0,1,0
5802,1,1,1,1,0,1,0
5803,0,0,1,1,0,0,1
5805,0,1,1,0,0,1,1
5807,1,1,0,0,0,1,0
5808,1,1,0,0,0,1,1
5809,0,0,0,0,0,0,1
5810,1,1,0,0,0,1,0
5811,1,1,0,0,0,1,0
5812,1,0,1,1,0,0,1
