,race,marital-status,relationship,gender,workclass,capital-gain,income
9036,1,1,1,1,1,0,0
9037,1,1,1,1,1,0,0
9038,1,1,1,1,1,0,0
9039,1,1,1,1,1,0,1
9040,1,1,1,1,1,1,1
9041,1,0,0,1,1,0,0
9042,1,1,1,0,1,0,1
9043,1,1,1,0,1,1,1
9044,1,0,0,1,1,0,1
9045,1,0,0,1,1,0,0
9046,1,0,0,0,1,0,0
9047,1,1,1,1,1,0,0
9048,1,0,0,0,1,0,0
9049,0,0,0,0,1,0,0
9050,1,0,0,1,1,0,0
9051,1,1,1,1,1,0,0
9052,1,1,1,1,1,0,0
9053,1,0,0,0,1,0,0
9054,1,1,0,0,1,0,0
9055,1,0,0,0,1,0,0
9056,1,1,1,1,0,0,0
9057,1,0,0,0,1,0,0
9058,1,0,0,1,1,0,0
9059,1,1,1,1,1,0,1
9060,1,1,1,1,1,0,1
9061,1,1,1,0,1,1,1
9062,1,1,1,1,1,0,0
9063,0,0,0,0,1,0,0
9064,1,1,1,1,0,0,1
9065,1,0,0,0,1,0,0
9066,1,0,0,0,1,0,0
9067,0,1,1,1,1,0,1
9068,1,1,1,1,1,0,0
9069,0,0,0,1,1,0,0
9070,0,0,0,1,1,1,0
9071,1,0,0,1,1,0,0
9072,1,0,0,0,1,0,0
9073,1,0,0,0,1,0,0
9074,1,0,0,0,1,0,0
9075,0,1,1,1,0,0,0
9076,1,1,1,1,0,0,1
9077,0,0,0,1,1,0,0
9078,0,1,1,1,1,0,1
9079,1,1,1,1,1,0,0
9080,1,1,1,1,1,0,0
9081,1,1,1,1,1,0,0
9082,1,1,1,1,1,0,0
9083,0,0,0,0,0,0,0
9084,1,1,1,1,0,0,1
9085,1,0,0,0,1,0,0
9086,0,1,1,0,0,0,1
9087,1,0,0,1,1,0,0
9088,1,0,0,1,1,0,0
9089,1,1,1,1,0,0,0
9090,1,0,0,0,1,0,0
9091,1,1,1,1,1,0,0
9092,1,0,0,1,0,0,0
9093,1,1,1,1,1,0,1
9094,1,1,1,1,1,0,1
9095,1,0,0,1,1,0,0
9096,1,1,1,1,0,0,0
9097,1,0,0,0,1,1,1
9098,0,0,0,0,1,0,0
9099,1,0,0,0,1,0,0
9100,1,1,1,1,0,0,0
9101,1,0,0,0,1,0,0
9102,1,0,0,1,0,0,1
9103,1,1,0,1,1,0,0
9104,0,0,0,0,0,0,0
9105,1,1,1,1,1,0,0
9106,1,1,1,1,1,0,1
9107,1,0,0,0,1,0,0
9108,1,1,1,1,1,0,0
9109,1,0,0,0,1,0,0
9110,1,1,1,1,1,1,1
9111,1,1,1,1,1,0,0
9112,1,1,1,1,1,0,1
9113,1,1,1,1,0,0,0
9114,1,1,1,1,0,0,1
9115,1,0,0,1,1,0,0
9116,1,1,1,1,1,0,1
9117,0,0,0,0,1,0,0
9118,1,1,1,0,1,0,1
9119,1,0,0,0,0,0,0
9120,0,0,0,0,0,0,1
9121,1,0,0,1,1,0,0
9122,1,1,1,0,0,0,0
9123,1,0,0,0,1,0,0
9124,1,1,1,1,1,0,0
9125,1,1,1,0,1,0,0
9126,1,0,0,1,1,0,0
9127,1,1,1,1,1,0,0
9128,1,0,0,1,0,0,0
9129,1,1,1,1,1,0,0
9130,0,1,1,1,0,0,0
9131,1,1,1,1,0,0,1
9132,0,1,1,1,1,0,0
9133,1,1,1,1,1,0,1
9134,1,1,1,1,0,1,1
9135,1,0,0,1,1,0,0
9136,0,1,1,1,0,0,0
9137,1,1,1,1,1,1,1
9138,1,0,0,1,1,0,0
9139,1,1,1,1,0,0,1
9140,1,1,1,0,1,0,1
9141,0,1,1,1,1,0,0
9142,1,1,1,1,1,0,0
9143,1,1,1,1,0,0,0
9144,1,1,1,1,0,0,1
9145,1,1,1,1,1,0,0
9146,1,1,1,1,1,0,0
9147,1,0,0,1,0,0,0
9148,0,1,1,0,1,0,1
9149,1,0,0,1,1,0,0
9150,1,0,0,1,1,0,0
9151,1,1,1,1,1,0,1
9152,1,0,0,0,1,0,0
9153,0,1,1,1,1,0,0
9154,1,1,1,0,1,0,1
9155,0,1,1,1,1,1,1
9156,1,1,1,1,1,0,1
9157,0,1,1,1,1,0,0
9158,1,1,1,1,1,0,1
9159,0,1,0,1,1,0,1
9160,1,1,1,1,1,0,1
9161,1,0,0,0,0,0,0
9162,1,1,1,1,1,0,0
9163,1,0,0,0,1,0,0
9164,1,1,1,1,0,0,1
9165,1,1,1,0,1,0,0
9166,0,1,1,1,0,1,1
9167,1,1,1,1,0,0,0
9168,1,0,0,1,1,0,0
9169,0,1,1,1,0,0,0
9170,1,0,0,0,0,0,0
9171,1,0,0,0,1,0,1
9172,1,1,1,1,0,0,0
9173,1,0,0,1,1,0,0
9174,1,0,0,1,0,0,0
9175,1,0,0,0,1,0,0
9176,0,1,1,1,1,0,0
9177,1,0,0,1,1,0,0
9178,1,1,1,1,1,0,1
9179,1,1,1,1,1,1,1
9180,1,0,0,0,1,0,0
9181,1,1,1,0,1,0,0
9182,1,0,0,1,1,0,1
9183,1,0,0,1,1,0,0
9184,1,1,1,1,1,0,0
9185,0,0,0,0,0,0,0
9186,1,0,0,1,1,0,0
9187,1,1,1,1,1,1,1
9188,1,1,1,1,0,0,1
9189,1,1,1,1,1,0,0
9190,1,0,0,0,0,0,0
9191,1,0,0,1,1,0,0
9192,1,1,1,1,1,0,0
9193,1,0,0,0,1,0,0
9194,1,0,0,1,0,0,0
9195,1,1,1,1,1,0,0
9196,1,0,0,0,1,0,0
9197,1,0,0,1,1,0,0
9198,1,1,1,1,1,0,0
9199,0,0,0,0,1,0,0
9200,0,0,0,0,1,0,0
9201,1,1,1,1,0,0,0
9202,1,1,1,1,1,0,1
9203,1,1,1,1,0,0,0
9204,1,0,0,1,0,0,0
9205,1,1,1,1,1,0,0
9206,1,0,0,0,1,0,0
9207,1,1,1,1,0,0,0
9208,0,1,1,1,1,0,1
9209,1,1,1,1,0,0,0
9210,1,1,1,1,1,0,0
9211,1,0,0,0,1,0,0
9212,1,1,1,1,1,0,0
9213,1,0,0,1,1,0,0
9214,1,0,0,0,1,0,0
9215,1,1,1,1,1,0,1
9216,1,0,0,1,1,0,0
9217,1,0,0,1,1,0,0
9218,1,0,0,0,1,0,0
9219,1,1,1,1,0,0,1
9220,1,1,1,1,1,0,1
9221,1,1,0,0,1,0,0
9222,1,0,0,1,0,0,0
9223,1,1,1,1,1,1,1
9224,1,0,0,1,0,0,0
9225,0,0,0,1,1,0,0
9226,1,0,0,1,1,0,0
9227,1,1,1,1,1,0,0
9228,1,0,0,1,1,0,0
9229,1,0,0,1,1,0,0
9230,1,0,0,0,1,0,0
9231,1,1,1,1,0,0,1
9232,1,0,0,1,0,0,0
9233,1,0,0,0,1,0,0
9234,1,0,0,1,1,0,0
9235,1,1,1,1,1,0,0
9236,1,0,0,0,0,1,1
9237,1,0,0,0,0,0,1
9238,1,1,1,1,1,0,0
9239,1,0,0,0,1,0,0
9240,1,1,1,1,1,0,1
9241,1,0,0,0,0,0,0
9242,1,1,1,1,1,0,0
9243,1,1,1,1,1,0,0
9244,1,0,0,1,1,0,0
9245,1,0,0,1,0,0,0
9246,1,1,1,1,1,0,0
9247,0,1,1,1,1,0,0
9248,1,1,1,1,1,0,0
9249,1,0,0,0,0,0,0
9250,1,1,1,1,1,0,0
9251,1,0,0,0,1,0,0
9252,1,0,0,0,0,0,0
9253,1,1,1,1,1,0,0
9254,1,0,0,0,1,0,0
9255,1,1,1,1,1,0,1
9256,1,1,1,1,1,1,1
9257,0,0,0,0,1,0,0
9258,1,1,1,1,1,0,1
9259,1,1,1,1,1,0,0
9260,0,0,0,1,1,0,0
9261,1,1,1,1,1,0,0
9262,1,0,0,1,1,0,1
9263,0,0,0,1,1,0,0
9264,1,0,0,0,0,0,0
9265,1,0,0,1,1,0,0
9266,0,1,1,1,0,0,1
9267,1,1,1,1,0,0,0
9268,1,1,1,1,1,0,1
9269,1,1,1,1,1,0,0
9270,1,0,0,1,1,0,0
9271,1,0,0,1,1,0,0
9272,1,1,1,1,1,0,1
9273,0,0,0,1,0,0,0
9274,1,0,0,0,1,0,0
9275,1,1,1,1,1,0,0
9276,1,0,0,1,1,0,0
9277,1,0,0,0,0,0,0
9278,1,1,1,1,0,0,0
9279,1,0,0,1,0,0,0
9280,1,0,0,0,1,0,0
9281,0,0,0,0,1,0,0
9282,1,1,1,0,0,0,1
9283,1,1,1,1,1,0,0
9284,0,0,0,0,1,0,0
9285,1,1,1,1,0,0,1
9286,1,1,1,0,1,0,0
9287,1,0,0,0,1,0,0
9288,1,1,1,1,1,0,0
9289,1,0,0,0,1,0,0
9290,1,1,1,1,1,0,1
9291,1,0,0,0,1,0,0
9292,1,0,0,1,1,0,0
9293,1,1,1,1,1,0,1
9294,1,0,0,0,0,0,0
9295,1,1,1,1,1,0,0
9296,1,1,1,1,1,0,0
9297,1,1,1,1,1,0,0
9298,1,0,0,0,1,0,0
9299,1,0,0,1,1,0,0
9300,1,1,1,1,1,0,1
9301,1,0,0,1,1,0,0
9302,1,0,0,1,0,0,0
9303,1,0,0,1,1,0,0
9304,1,1,1,1,0,0,1
9305,1,0,0,1,1,0,0
9306,1,0,0,1,1,0,0
9307,1,1,1,1,1,0,0
9308,1,0,0,1,1,1,1
9309,0,1,1,0,1,0,0
9310,1,0,0,1,0,0,1
9311,1,0,0,0,1,0,0
9312,1,1,1,1,1,0,0
9313,1,1,1,1,1,1,1
9314,1,1,1,1,1,0,0
9315,1,0,0,0,1,0,0
9316,1,1,1,1,1,0,0
9317,1,1,1,1,1,0,0
9318,0,0,0,1,1,0,0
9319,1,0,0,1,1,0,0
9320,0,1,1,1,1,0,1
9321,0,0,0,0,0,0,0
9322,1,0,0,1,1,0,0
9323,0,0,0,0,0,0,0
9324,1,0,0,0,1,0,0
9325,1,1,1,1,1,0,0
9326,1,1,1,1,1,1,1
9327,1,0,0,0,1,0,0
9328,1,1,1,1,0,0,0
9329,1,0,0,1,1,0,0
9330,1,1,1,1,1,0,1
9331,1,1,1,1,1,0,0
9332,1,1,1,1,1,0,1
9333,1,1,1,1,0,1,1
9334,1,0,0,1,1,0,0
9335,1,0,0,0,1,0,0
9336,1,0,0,0,1,0,0
9337,1,1,1,1,0,0,0
9338,1,1,1,1,1,0,0
9339,1,1,1,1,0,0,1
9340,1,0,0,0,1,0,0
9341,1,0,0,0,1,0,0
9342,1,1,1,1,1,1,1
9343,1,0,0,1,1,0,0
9344,1,0,0,1,0,0,0
9345,1,1,1,1,1,0,1
9346,1,0,0,1,1,0,1
9347,1,0,0,1,1,0,0
9348,1,1,1,0,0,0,1
9349,1,1,1,1,0,0,1
9350,1,0,0,1,1,0,0
9351,1,1,1,1,1,0,0
9352,1,1,1,1,1,0,0
9353,0,1,1,1,1,0,0
9354,1,1,1,1,1,0,1
9355,1,1,1,0,0,0,1
9356,1,1,1,1,1,0,0
9357,1,1,1,1,1,0,0
9358,1,0,0,1,1,0,0
9359,1,1,1,1,1,0,1
9360,1,0,0,0,1,0,0
9361,1,1,1,1,1,0,0
9362,1,0,0,0,0,0,0
9363,1,1,1,1,0,1,1
9364,1,1,1,1,1,0,0
9365,1,1,1,0,1,0,0
9366,1,0,0,0,0,0,0
9367,1,0,0,0,0,0,0
9368,1,1,1,1,1,0,1
9369,1,0,0,1,1,0,0
9370,1,1,1,1,1,0,0
9371,1,0,0,0,1,0,1
9372,1,1,1,1,0,0,0
9373,1,0,0,0,1,0,0
9374,1,0,0,1,0,0,0
9375,1,0,0,0,0,0,0
9376,0,0,0,0,1,0,0
9377,1,1,1,1,1,0,1
9378,1,1,1,1,0,0,0
9379,0,1,1,1,0,0,0
9380,1,1,1,1,0,0,1
9381,0,0,0,1,1,0,0
9382,1,0,0,0,1,0,0
9383,0,0,0,0,1,0,0
9384,1,1,1,1,1,0,0
9385,0,0,0,1,1,0,0
9386,1,1,1,1,0,0,0
9387,1,0,0,0,1,0,0
9388,1,0,0,1,1,0,0
9389,1,0,0,0,0,0,0
9390,0,0,0,1,1,0,0
9391,1,1,1,0,1,0,1
9392,1,0,0,1,1,0,0
9393,0,1,1,1,1,0,0
9394,1,0,0,0,1,0,0
9395,1,1,1,1,1,0,0
9396,1,1,1,1,1,0,0
9397,1,0,0,0,1,0,0
9398,1,1,1,1,0,0,1
9399,1,1,1,1,1,0,1
9400,0,0,0,0,1,0,0
9401,1,0,0,1,1,0,0
9402,0,0,0,0,1,0,0
9403,1,1,1,1,1,0,1
9404,1,0,0,0,1,0,0
9405,0,0,0,0,1,0,1
9406,1,0,0,0,1,0,0
9407,1,1,1,1,1,0,1
9408,1,0,0,0,1,0,0
9409,1,1,1,1,0,0,1
9410,1,0,0,0,1,0,0
9411,1,0,0,1,0,0,0
9412,1,0,0,0,1,0,0
9413,1,1,1,1,1,0,0
9414,1,0,0,0,1,0,0
9415,1,1,1,0,0,0,0
9416,1,1,1,1,1,1,1
9417,1,1,1,1,1,0,0
9418,1,0,0,1,1,0,0
9419,1,1,1,1,1,0,0
9420,1,0,0,1,1,0,0
9421,1,0,0,1,0,0,0
9422,1,0,0,1,1,0,0
9423,1,0,0,1,0,0,0
9424,0,0,0,1,1,0,0
9425,1,1,1,1,1,0,0
9426,1,1,1,1,1,0,0
9427,1,1,1,1,1,0,0
9428,1,0,0,1,1,0,0
9429,1,1,1,1,1,0,0
9430,1,0,0,0,0,0,0
9431,0,0,0,1,1,0,0
9432,1,1,1,1,0,0,1
9433,1,1,1,1,1,0,0
9434,1,0,0,1,0,0,0
9435,0,0,0,0,0,0,0
9436,1,0,0,1,1,0,0
9437,1,1,1,1,1,0,0
9438,1,0,0,0,1,0,0
9439,0,0,0,1,1,0,0
9440,1,1,1,1,1,0,0
9441,1,1,0,1,1,0,0
9442,1,0,0,0,1,0,0
9443,1,0,0,1,1,0,0
9444,1,1,0,0,1,0,0
9445,1,1,1,1,0,0,0
9446,1,0,0,1,1,0,0
9447,0,1,1,1,1,0,0
9448,1,0,0,0,1,0,0
9449,1,1,1,1,1,0,0
9450,1,1,1,1,0,0,1
9451,1,0,0,1,1,0,0
9452,1,1,1,1,1,1,1
9453,1,1,1,1,1,0,1
9454,1,1,1,1,0,0,0
9455,1,0,0,1,1,0,0
9456,1,1,1,1,1,0,0
9457,1,0,0,0,1,0,0
9458,1,1,1,1,1,0,0
9459,1,0,0,0,0,0,0
9460,0,1,1,1,0,1,1
9461,1,1,1,1,0,0,1
9462,1,0,0,1,1,0,0
9463,1,0,0,0,1,0,0
9464,1,0,0,0,1,0,0
9465,1,1,1,1,1,0,0
9466,1,0,0,1,1,0,0
9467,1,0,0,0,1,0,0
9468,1,0,0,0,1,0,0
9469,1,1,1,1,1,0,1
9470,1,0,0,0,1,0,0
9471,1,1,1,1,1,0,0
9472,1,0,0,0,1,0,0
9473,1,0,0,1,1,0,0
9474,1,1,1,0,1,0,1
9475,1,1,1,1,1,0,1
9476,1,1,1,0,1,0,0
9477,1,0,0,1,1,0,0
9478,1,1,1,1,0,0,0
9479,1,0,0,1,0,0,1
9480,1,0,0,1,1,0,1
9481,1,0,0,0,0,0,0
9482,1,0,0,1,0,0,0
9483,1,1,1,1,1,0,0
9484,1,1,1,1,1,0,1
9485,1,0,0,0,1,0,0
9486,1,0,0,1,1,0,0
9487,1,0,0,1,1,0,0
9488,1,1,1,1,0,1,1
9489,1,1,1,1,1,0,1
9490,1,0,0,0,1,0,0
9491,0,0,0,0,1,0,0
9492,1,0,0,0,1,0,0
9493,0,1,1,1,1,0,0
9494,1,1,1,1,0,0,0
9495,1,0,0,0,1,0,0
9496,1,1,1,1,1,0,0
9497,1,0,0,0,0,0,0
9498,1,1,1,0,1,0,0
9499,1,1,1,1,0,0,1
9500,1,1,1,1,1,0,0
9501,1,0,0,0,1,0,0
9502,1,0,0,0,0,0,0
9503,1,1,1,1,1,0,0
9504,1,0,0,1,1,0,0
9505,1,1,1,1,1,0,0
9506,1,0,0,1,1,0,0
9507,1,0,0,0,1,0,0
9508,1,1,1,1,1,0,1
9509,1,1,1,1,0,0,0
9510,0,0,0,1,1,0,0
9511,1,1,1,1,0,0,0
9512,0,0,0,0,1,0,0
9513,1,1,1,0,1,0,0
9514,1,1,1,1,1,0,0
9515,0,0,0,0,1,0,0
9516,1,1,1,1,1,0,0
9517,1,0,0,0,1,0,0
9518,1,0,0,1,1,0,0
9519,1,0,0,1,1,0,0
9520,1,0,0,1,1,0,0
9521,0,1,0,1,0,0,0
9522,1,1,1,1,1,0,0
9523,1,1,1,1,0,0,0
9524,1,0,0,1,1,0,0
9525,1,0,0,0,0,0,0
9526,1,0,0,0,1,0,0
9527,1,0,0,0,1,0,0
9528,1,0,0,0,0,0,0
9529,1,1,1,1,0,0,1
9530,0,0,0,0,1,0,0
9531,1,0,0,0,0,0,0
9532,1,1,1,1,1,0,0
9533,1,0,0,1,1,0,0
9534,1,0,0,1,1,0,0
9535,1,1,1,0,0,0,0
9536,1,1,1,1,1,0,1
9537,1,0,0,1,1,0,0
9538,1,1,1,1,0,0,0
9539,1,1,1,1,1,0,0
9540,1,0,0,1,1,0,0
9541,1,0,0,1,1,0,0
9542,1,1,1,1,1,0,1
9543,0,0,0,0,1,0,0
9544,1,0,0,1,1,0,0
9545,1,1,1,1,1,1,1
9546,1,0,0,1,1,0,0
9547,0,1,1,1,1,0,0
9548,1,1,1,1,1,0,1
9549,1,1,1,1,1,0,0
9550,1,0,0,1,1,0,0
9551,0,0,0,0,0,0,0
9552,1,0,0,0,1,0,0
9553,1,1,1,0,1,0,1
9554,1,1,1,1,0,0,1
9555,1,0,0,0,1,0,0
9556,1,0,0,1,1,0,0
9557,1,0,0,1,1,0,0
9558,1,1,1,1,1,0,1
9559,1,0,0,0,1,0,0
9560,1,1,1,1,1,0,0
9561,1,1,1,1,0,0,1
9562,1,0,0,1,0,0,0
9563,1,1,1,1,0,0,0
9564,1,0,0,0,1,0,0
9565,1,1,1,1,1,0,0
9566,0,0,0,1,1,0,0
9567,1,0,0,1,1,0,0
9568,1,0,0,1,1,0,0
9569,1,1,1,1,0,0,1
9570,1,0,0,1,1,0,0
9571,1,0,0,1,1,0,0
9572,1,1,1,1,1,0,0
9573,0,1,1,1,1,0,1
9574,1,1,1,1,1,0,1
9575,1,0,0,0,1,0,0
9576,1,1,1,1,1,0,1
9577,1,0,0,0,1,0,0
9578,1,1,1,1,1,1,1
9579,1,1,1,1,0,0,0
9580,1,0,0,0,1,0,0
9581,1,0,0,1,1,0,0
9582,1,1,1,1,1,0,1
9583,1,1,1,1,1,0,0
9584,0,1,1,0,0,0,1
9585,0,0,0,0,0,0,0
9586,1,0,0,1,0,0,0
9587,1,1,1,1,1,0,1
9588,1,1,1,1,0,0,1
9589,1,0,0,0,0,0,0
9590,1,1,1,1,0,0,1
9591,1,0,0,1,1,0,0
9592,1,1,0,0,1,0,0
9593,1,0,0,0,1,0,0
9594,0,1,1,0,1,0,0
9595,1,0,0,0,0,0,0
9596,1,1,1,1,0,0,0
9597,1,0,0,1,1,0,0
9598,1,0,0,1,0,0,0
9599,1,1,1,1,1,0,0
9600,1,0,0,1,0,0,0
9601,1,1,1,1,0,1,1
9602,1,0,0,0,1,0,0
9603,0,1,1,1,0,0,1
9604,0,0,0,0,1,0,0
9605,1,0,0,1,1,0,0
9606,1,0,0,1,1,0,0
9607,1,1,1,1,1,1,1
9608,1,1,1,1,1,0,1
9609,1,0,0,1,1,0,0
9610,1,1,1,1,1,0,0
9611,1,1,1,1,1,0,0
9612,1,1,1,1,1,0,0
9613,0,0,0,1,1,0,0
9614,1,1,1,1,1,0,0
9615,1,0,0,0,1,0,0
9616,0,0,0,0,1,0,0
9617,1,0,0,0,1,1,1
9618,1,1,1,1,1,0,1
9619,1,1,1,1,0,0,1
9620,0,0,0,0,1,0,0
9621,1,1,1,1,1,0,0
9622,1,1,1,1,1,0,1
9623,0,0,0,0,1,0,0
9624,1,0,0,0,1,0,0
9625,1,0,0,1,0,0,0
9626,1,0,0,0,1,0,1
9627,1,1,1,1,1,0,0
9628,1,0,0,0,1,0,0
9629,1,0,0,0,1,0,0
9630,1,0,0,1,1,0,0
9631,1,1,1,1,0,0,0
9632,0,0,0,1,1,0,0
9633,1,0,0,1,1,0,0
9634,1,0,0,0,1,0,0
9635,1,1,1,1,1,0,0
9636,1,1,1,1,0,0,1
9637,0,0,0,0,0,0,0
9638,1,0,0,0,1,0,0
9639,1,0,0,1,0,0,0
9640,1,1,1,1,1,0,0
9641,1,0,0,0,0,0,0
9642,0,0,0,0,1,0,0
9643,1,1,1,1,0,0,0
9644,1,0,0,1,1,0,0
9645,1,1,1,1,1,1,1
9646,1,0,0,1,1,0,0
9647,1,0,0,0,1,0,1
9648,0,0,0,1,1,0,0
9649,1,0,0,1,1,0,0
9650,1,1,1,1,1,0,1
9651,0,0,0,1,0,0,0
9652,1,1,1,1,1,0,0
9653,1,1,1,1,1,0,1
9654,1,1,1,1,0,0,0
9655,1,0,0,1,1,0,0
9656,1,1,1,1,0,0,0
9657,1,1,1,1,0,0,0
9658,0,1,1,1,0,1,1
9659,0,0,0,0,1,0,0
9660,1,0,0,0,1,0,0
9661,1,0,0,0,1,0,0
9662,1,1,1,1,1,0,0
9663,1,1,1,1,1,0,0
9664,1,1,1,1,0,0,0
9665,1,1,1,1,1,0,0
9666,1,0,0,1,0,0,0
9667,1,1,1,1,1,0,0
9668,1,0,0,1,1,0,1
9669,1,0,0,0,1,0,0
9670,1,0,0,1,1,0,0
9671,0,1,1,1,1,0,0
9672,1,1,1,1,0,0,0
9673,1,1,1,1,0,0,0
9674,0,0,0,1,1,0,0
9675,1,1,1,1,0,0,1
9676,1,1,1,1,1,0,0
9677,1,1,1,1,1,0,1
9678,1,1,1,1,1,0,0
9679,1,0,0,1,0,0,0
9680,1,0,0,0,0,0,0
9681,1,1,1,1,1,0,0
9682,1,0,0,1,1,0,0
9683,1,1,1,1,0,0,0
9684,1,0,0,0,0,0,0
9685,1,0,0,1,1,0,0
9686,1,0,0,1,1,0,0
9687,0,1,1,1,0,0,1
9688,0,0,0,0,0,0,0
9689,1,1,1,1,1,0,1
9690,1,1,1,1,0,0,1
9691,1,0,0,1,1,0,0
9692,1,1,1,1,0,0,0
9693,1,0,0,0,1,0,0
9694,1,1,1,0,0,0,1
9695,1,0,0,1,0,0,1
9696,0,0,0,0,1,0,0
9697,1,1,1,1,1,0,0
9698,1,1,1,0,1,0,0
9699,0,1,1,1,1,0,1
9700,1,1,1,1,1,0,0
9701,1,1,1,1,1,0,1
9702,1,0,0,1,1,0,0
9703,1,0,0,0,0,0,0
9704,1,1,1,1,1,0,1
9705,1,1,1,1,1,0,0
9706,1,0,0,1,1,0,0
9707,1,0,0,0,1,0,0
9708,1,1,1,1,0,0,0
9709,1,0,0,0,1,0,0
9710,1,1,1,1,0,1,1
9711,1,0,0,1,1,0,0
9712,1,0,0,0,1,0,0
9713,1,1,1,0,1,0,0
9714,1,1,1,1,1,0,0
9715,1,0,0,1,1,0,0
9716,1,1,1,1,0,0,1
9717,1,1,1,1,0,0,1
9718,1,0,0,1,1,0,0
9719,1,1,1,1,1,0,0
9720,1,1,1,1,0,0,1
9721,1,1,1,0,1,0,1
9722,1,0,0,0,1,0,0
9723,1,1,1,1,1,0,0
9724,0,1,1,1,1,1,1
9725,1,1,1,1,1,0,1
9726,1,1,1,1,1,0,1
9727,1,0,0,1,1,0,0
9728,1,0,0,1,1,0,0
9729,1,0,0,0,1,0,0
9730,1,1,1,1,1,0,1
9731,1,1,0,1,0,0,1
9732,1,1,1,1,1,0,0
9733,1,0,0,1,1,0,1
9734,1,0,0,1,1,0,0
9735,1,1,1,1,1,0,0
9736,1,1,1,1,0,0,1
9737,1,0,0,1,1,0,0
9738,1,1,1,0,1,0,1
9739,1,1,1,1,0,0,1
9740,1,1,1,0,0,0,0
9741,1,0,0,0,1,0,0
9742,1,0,0,1,1,0,0
9743,1,1,1,1,1,0,1
9744,1,0,0,1,0,0,1
9745,1,0,0,1,1,0,0
9746,1,0,0,1,1,0,0
9747,0,0,0,0,1,0,0
9748,1,0,0,1,0,0,1
9749,1,1,1,1,0,0,0
9750,1,1,1,1,1,0,0
9751,1,0,0,1,1,0,0
9752,0,0,0,0,1,0,0
9753,1,0,0,1,0,0,1
9754,1,1,1,1,0,0,1
9755,1,1,1,1,1,0,1
9756,0,0,0,0,1,0,0
9757,1,0,0,1,1,0,0
9758,1,1,1,1,1,0,1
9759,1,1,0,1,1,0,0
9760,1,1,1,1,1,0,1
9761,1,0,0,0,1,0,0
9762,0,0,0,0,1,0,0
9763,1,1,1,1,0,1,1
9764,1,0,0,1,1,0,0
9765,1,1,1,1,1,0,1
9766,1,0,0,0,1,0,0
9767,1,1,1,1,1,0,0
9768,1,1,1,1,1,0,1
9769,1,1,1,1,1,1,1
9770,1,1,1,1,1,0,1
9771,0,0,0,0,1,0,0
9772,1,1,0,0,0,0,0
9773,1,0,0,1,1,0,0
9774,1,0,0,0,1,0,0
9775,0,1,1,1,0,0,0
9776,1,0,0,0,0,0,0
9777,1,1,1,1,1,0,0
9778,1,1,1,0,0,0,1
9779,1,1,1,1,1,0,0
9780,1,0,0,1,0,0,0
9781,1,0,0,0,0,0,0
9782,0,0,0,0,1,0,0
9783,1,0,0,1,1,0,0
9784,1,0,0,0,1,0,0
9785,1,1,1,1,0,0,0
9786,1,1,1,0,1,0,1
9787,0,1,1,1,0,0,0
9788,1,1,1,1,1,0,1
9789,1,1,1,1,1,0,1
9790,1,1,1,1,1,0,1
9791,0,0,0,0,1,0,0
9792,1,1,1,1,0,0,1
9793,1,0,0,0,1,0,0
9794,1,1,1,0,0,0,0
9795,1,1,1,1,1,0,1
9796,0,0,0,0,0,0,0
9797,1,1,1,1,1,0,0
9798,1,1,1,1,0,0,1
9799,1,1,1,1,1,0,0
9800,1,1,1,1,1,0,0
9801,1,0,0,0,1,0,0
9802,1,1,1,1,1,0,0
9803,0,0,0,0,1,0,0
9804,0,1,0,0,1,0,0
9805,1,0,0,0,1,0,0
9806,0,0,0,0,1,0,0
9807,1,0,0,0,0,0,0
9808,1,0,0,1,1,0,0
9809,1,0,0,1,1,0,0
9810,1,0,0,0,1,0,1
9811,1,1,1,1,0,0,1
9812,1,0,0,0,1,0,0
9813,1,1,1,1,1,0,1
9814,1,1,1,0,1,0,0
9815,0,0,0,0,0,0,0
9816,1,0,0,1,1,0,0
9817,0,1,1,1,0,0,1
9818,1,0,0,0,1,0,0
9819,0,1,0,0,1,0,0
9820,1,1,1,1,0,1,1
9821,1,1,1,1,0,1,1
9822,1,0,0,0,1,0,0
9823,1,1,1,1,1,0,1
9824,1,0,0,1,1,0,0
9825,1,1,1,1,1,0,1
9826,0,1,1,1,1,0,1
9827,1,0,0,0,1,0,0
9828,1,0,0,0,1,0,0
9829,1,0,0,1,1,0,0
9830,1,1,1,1,0,0,1
9831,1,0,0,0,1,0,0
9832,1,0,0,1,1,0,0
9833,1,0,0,1,1,0,0
9834,0,0,0,0,1,0,0
9835,1,0,0,0,0,0,0
9836,0,1,1,1,1,0,0
9837,1,0,0,1,1,1,1
9838,0,0,0,0,1,0,0
9839,1,1,0,0,0,0,1
9840,1,1,1,1,1,0,0
9841,1,1,1,1,0,0,0
9842,1,0,0,0,1,0,0
9843,1,0,0,0,1,0,0
9844,1,0,0,0,0,0,0
9845,1,0,0,0,1,0,0
9846,1,1,1,1,0,0,1
9847,1,0,0,0,1,0,0
9848,0,0,0,0,1,0,0
9849,1,0,0,0,1,0,0
9850,1,1,1,0,1,0,1
9851,1,1,1,1,1,0,0
9852,1,0,0,1,1,0,0
9853,0,0,0,1,1,0,0
9854,1,1,1,1,0,0,1
9855,1,0,0,1,1,0,0
9856,1,0,0,0,1,0,0
