,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
2065,3,6,8,5,4,4,5,2,1,1,3,2,1
2066,6,3,3,1,4,2,5,2,1,1,3,2,1
2067,10,3,6,3,10,1,5,2,1,1,3,2,1
2068,7,3,6,3,12,1,5,2,1,1,4,2,2
2069,2,3,8,5,13,4,5,2,1,1,3,2,1
2070,8,5,5,1,3,2,5,2,1,1,3,2,1
2071,9,5,5,3,8,6,5,1,1,1,3,2,2
2072,5,3,6,3,10,1,3,2,1,1,3,2,1
2073,7,5,3,3,12,1,5,2,1,2,3,2,2
2074,8,3,6,1,10,5,5,1,1,3,3,2,2
2075,9,4,7,3,10,1,5,2,1,1,4,2,1
2076,2,3,8,5,12,2,5,2,1,1,3,2,1
2077,4,3,5,3,12,1,5,2,1,1,4,2,1
2078,1,3,9,5,12,4,5,1,1,1,1,2,1
2079,9,3,5,3,4,1,5,2,1,1,3,2,2
2080,4,3,8,5,4,3,5,1,1,1,3,2,1
2081,7,4,8,3,5,1,5,2,1,1,4,2,1
2082,2,3,5,5,6,2,3,2,1,1,4,2,1
2083,6,3,5,3,7,1,3,2,1,1,3,2,1
2084,4,2,5,1,8,5,5,1,1,1,2,2,1
2085,5,3,6,4,11,2,5,2,1,1,3,2,1
2086,2,3,3,5,13,2,5,1,1,1,3,2,1
2087,7,2,6,3,4,1,5,2,1,1,3,2,2
2088,2,3,5,5,8,4,5,1,1,1,2,2,1
2089,4,3,1,5,12,2,5,2,1,1,3,2,1
2090,5,3,5,5,12,2,5,2,1,1,3,2,1
2091,2,3,2,5,12,2,5,2,1,1,2,2,1
2092,6,3,8,3,3,1,5,2,1,1,3,2,2
2093,10,3,3,3,10,1,5,2,1,2,3,2,2
2094,5,3,5,3,6,1,5,2,1,2,3,2,1
2095,5,3,5,1,14,4,5,2,1,1,4,2,1
2096,3,2,1,3,11,1,5,2,1,1,3,2,2
2097,2,4,3,5,1,4,5,2,1,1,2,2,1
2098,3,3,8,3,4,1,5,2,1,1,4,2,1
2099,10,3,1,1,10,4,5,2,1,1,3,2,1
2100,5,3,3,3,3,1,5,2,1,1,3,2,2
2101,9,3,4,3,10,1,5,2,1,1,4,2,2
2102,3,3,8,5,8,2,3,2,1,1,4,2,1
2103,2,3,5,1,12,2,5,1,1,1,2,2,1
2104,5,3,3,3,4,1,5,2,1,1,4,2,2
2105,4,3,8,3,12,1,5,2,1,1,3,2,1
2106,5,3,8,3,12,1,5,2,1,1,4,2,2
2107,2,3,5,5,8,2,5,1,1,1,3,2,1
2108,3,3,5,5,1,2,5,1,1,1,3,2,1
2109,2,3,3,5,4,2,5,2,1,1,2,2,1
2110,5,3,3,3,10,1,5,2,1,1,3,2,2
2111,7,3,5,3,7,1,5,2,1,1,3,2,2
2112,5,3,3,5,12,5,3,1,1,1,3,2,1
2113,4,1,5,1,1,2,5,1,1,1,3,2,1
2114,5,5,5,5,3,3,5,2,1,1,4,2,1
2115,15,4,3,7,4,2,5,2,1,1,3,2,2
2116,12,4,3,3,12,1,5,2,1,1,2,2,2
2117,2,3,5,5,1,4,5,1,1,1,3,2,1
2118,5,6,6,3,10,1,5,2,1,1,3,2,2
2119,13,4,5,3,8,1,5,2,1,1,3,2,2
2120,2,3,8,5,1,4,5,1,1,1,2,2,1
2121,6,3,8,1,12,5,2,1,1,1,3,2,1
2122,4,3,3,3,4,1,5,2,1,1,4,2,2
2123,4,3,5,3,14,1,3,2,1,1,4,2,2
2124,4,5,3,3,12,1,2,2,1,1,4,1,1
2125,5,3,5,5,1,4,5,1,1,1,3,2,1
2126,5,3,9,3,1,1,5,2,1,1,3,2,1
2127,4,2,1,3,4,1,5,2,1,2,4,2,1
2128,3,2,3,3,11,1,5,2,1,1,3,2,1
2129,6,3,3,3,12,1,5,2,1,1,3,2,2
2130,5,3,5,3,3,1,5,2,1,1,3,2,2
2131,7,3,9,3,7,1,5,2,1,1,3,2,1
2132,2,3,8,5,6,4,5,2,1,1,3,2,1
2133,5,3,5,3,12,1,5,2,1,1,4,2,1
2134,5,3,3,3,4,1,2,2,1,1,3,1,2
2135,4,3,8,1,3,2,5,2,1,1,3,2,1
2136,3,3,9,5,8,2,3,1,1,1,3,2,1
2137,3,3,3,3,8,6,5,1,1,1,3,2,1
2138,10,3,9,7,3,5,3,1,1,2,3,2,1
2139,6,5,3,3,12,1,5,2,1,1,4,2,1
2140,11,4,3,3,4,1,5,2,1,1,3,2,2
2141,11,6,9,7,8,2,5,1,1,1,1,2,1
2142,5,3,5,1,1,2,5,1,1,1,3,2,1
2143,7,3,7,3,10,1,5,2,1,2,4,2,2
2144,5,1,5,5,1,4,5,2,1,1,3,2,1
2145,7,3,3,1,13,4,5,1,1,1,3,2,1
2146,5,3,1,3,13,1,5,2,1,1,3,2,2
2147,2,3,8,5,12,3,5,1,1,1,3,2,1
2148,4,3,5,3,12,1,5,2,1,1,2,2,1
2149,2,3,9,5,1,4,5,1,1,1,1,2,1
2150,5,3,5,3,7,1,5,2,1,1,3,2,2
2151,8,3,6,3,4,1,5,2,1,1,4,2,2
2152,2,3,8,3,12,1,5,2,1,1,4,2,2
2153,6,3,3,4,12,5,5,1,1,1,2,2,1
2154,3,3,8,5,12,2,5,2,1,1,3,2,1
2155,3,3,3,3,10,1,5,2,1,2,3,2,2
2156,2,3,8,5,8,4,5,2,1,1,2,2,1
2157,5,3,2,3,12,1,5,2,1,1,4,2,2
2158,10,3,9,3,14,1,5,2,1,1,4,2,1
2159,4,5,8,5,3,4,3,2,1,1,3,2,1
2160,4,3,2,4,3,2,5,2,1,1,3,2,1
2161,4,3,3,3,4,3,5,1,1,1,3,1,2
2162,4,3,3,3,10,1,5,2,1,1,3,1,2
2163,9,3,8,1,8,2,5,1,1,1,3,2,1
2164,6,3,6,3,10,1,5,2,1,1,4,2,1
2165,3,3,8,5,1,2,5,1,1,1,3,2,1
2166,4,3,3,3,10,1,5,2,1,1,3,1,1
2167,3,3,8,3,6,1,5,2,1,1,4,2,1
2168,2,3,8,5,12,3,5,1,1,1,3,2,1
2169,6,1,6,5,13,2,3,2,1,1,3,2,1
2170,3,3,8,5,4,4,5,2,1,1,2,2,1
2171,4,3,3,3,4,1,5,2,1,1,4,2,2
2172,3,5,3,5,12,2,5,2,1,1,4,2,1
2173,6,3,2,3,4,1,5,2,1,1,3,2,1
2174,3,3,8,5,5,5,5,2,1,1,3,2,1
2175,7,3,5,3,10,1,5,2,1,1,3,2,2
2176,9,3,5,6,8,2,5,1,1,1,3,2,1
2177,3,3,3,3,12,1,5,2,1,1,3,2,2
2178,2,3,8,5,1,2,5,1,1,1,3,2,1
2179,8,5,7,3,10,1,2,2,1,1,3,1,2
2180,4,2,5,5,5,4,5,2,1,1,3,2,1
2181,2,3,5,5,6,5,4,2,1,1,3,2,1
2182,8,3,3,1,12,2,5,2,1,1,3,2,1
2183,7,3,8,1,13,2,5,1,1,1,3,2,1
2184,1,3,9,5,6,4,5,1,1,1,1,2,1
2185,7,3,8,3,4,1,5,2,1,1,3,2,2
2186,4,5,2,5,12,5,5,1,1,1,1,2,1
2187,9,3,5,3,3,1,5,2,1,1,3,2,2
2188,12,3,10,3,8,1,3,2,1,1,3,2,1
2189,7,3,6,1,10,2,5,2,1,1,3,2,1
2190,6,3,5,3,7,1,5,2,1,1,3,2,1
2191,11,5,5,3,1,1,5,2,1,1,3,2,2
2192,4,3,6,5,4,2,5,1,1,1,4,2,2
2193,4,3,5,1,7,5,3,1,1,1,3,2,1
2194,7,3,3,5,4,2,5,1,1,1,4,2,1
2195,5,3,3,5,3,2,5,2,1,1,3,2,1
2196,3,3,1,3,7,1,5,2,1,1,3,2,1
2197,7,3,8,3,3,1,5,2,1,1,3,2,1
2198,5,3,5,1,1,5,3,1,1,1,3,2,1
2199,3,3,1,5,1,4,5,1,1,1,3,2,1
2200,5,3,5,5,7,2,5,2,1,1,3,2,1
2201,2,6,8,5,1,4,5,2,1,1,2,2,1
2202,3,3,5,5,13,2,5,1,1,1,3,2,1
2203,6,3,1,1,1,2,5,2,1,1,3,2,1
2204,3,3,3,1,4,2,5,2,1,1,3,2,1
2205,3,3,8,5,6,2,5,2,1,1,2,2,1
2206,11,6,7,3,4,1,5,2,1,1,1,2,1
2207,2,5,8,5,5,4,5,2,1,1,3,2,1
2208,2,3,8,5,11,4,5,2,1,1,3,2,1
2209,8,3,8,3,3,1,5,2,1,1,3,2,2
2210,7,3,3,3,3,1,5,2,1,1,4,2,1
2211,4,3,5,5,3,2,5,2,1,1,4,2,1
2212,9,5,5,3,5,1,5,2,1,1,2,2,1
2213,4,3,3,5,4,4,5,1,1,1,3,2,1
2214,5,5,3,3,12,1,5,2,1,1,3,1,1
2215,4,3,2,3,3,6,1,1,1,1,2,2,2
2216,8,3,5,3,3,1,5,2,1,2,3,2,1
2217,4,3,9,1,12,4,3,1,1,1,3,2,1
2218,12,3,10,3,8,1,3,2,1,1,3,2,1
2219,2,3,5,3,3,1,5,2,1,1,3,2,1
2220,8,3,10,3,4,1,5,2,1,1,1,1,2
2221,9,3,9,3,3,1,5,2,1,1,3,2,2
2222,2,2,8,5,4,4,2,2,1,1,2,2,1
2223,6,3,8,3,13,1,5,2,1,1,3,2,1
2224,4,3,8,3,3,1,5,2,1,1,3,2,1
2225,2,3,8,5,8,4,5,1,1,1,3,2,1
2226,8,1,8,3,1,1,5,2,1,1,3,2,2
2227,2,3,1,5,12,4,5,2,1,1,2,2,1
2228,7,3,3,3,12,1,5,2,1,1,4,2,2
2229,5,3,5,3,14,1,5,2,1,1,3,2,1
2230,3,3,5,1,4,5,5,1,1,1,3,2,1
2231,2,3,5,5,3,4,5,2,1,1,4,2,1
2232,7,3,3,3,12,1,5,2,1,1,3,2,1
2233,6,3,6,5,3,5,3,1,1,1,3,2,1
2234,4,3,8,1,4,5,3,2,1,1,3,2,1
2235,8,3,6,6,4,2,5,2,1,1,3,2,1
2236,3,3,5,5,8,2,5,1,1,1,4,2,1
2237,6,3,3,5,4,2,5,1,1,1,4,2,1
2238,6,1,6,5,10,3,5,1,1,1,3,2,1
2239,7,4,4,3,10,1,5,2,1,2,4,2,2
2240,8,2,6,3,10,1,5,2,1,1,3,2,2
2241,5,3,8,3,4,1,5,2,1,1,4,2,2
2242,5,3,5,5,3,2,5,1,1,1,3,2,1
2243,4,3,6,1,12,2,5,1,1,1,4,2,2
2244,5,3,3,3,3,1,5,2,1,1,4,2,1
2245,9,3,6,7,4,2,5,1,1,1,3,2,2
2246,3,3,5,5,3,4,5,2,1,1,3,2,1
2247,7,2,9,1,11,5,5,1,1,1,2,2,1
2248,12,5,5,3,13,6,5,1,1,1,2,2,1
2249,2,3,8,5,1,4,5,1,1,1,2,2,1
2250,7,4,3,3,4,1,5,2,1,1,1,2,1
2251,5,3,5,1,4,2,5,2,1,1,3,2,1
2252,2,3,5,5,8,4,3,1,1,1,3,2,1
2253,9,4,8,3,4,1,5,2,3,1,4,2,2
2254,10,5,6,3,12,1,5,2,1,1,4,2,2
2255,2,1,8,5,1,4,3,1,1,1,2,2,1
2256,6,2,3,3,11,1,5,2,1,1,3,2,2
2257,5,3,1,5,4,2,5,2,1,1,3,2,1
2258,2,3,8,5,1,4,5,1,1,1,2,2,1
2259,2,3,5,5,6,4,5,2,1,1,3,2,1
2260,5,3,1,3,10,1,5,2,1,1,3,2,1
2261,3,3,2,5,10,5,1,2,1,1,3,2,1
2262,7,5,9,3,3,1,3,2,1,1,3,1,1
2263,12,2,9,3,5,1,5,2,1,1,1,2,1
2264,4,6,5,3,3,1,5,2,1,1,3,2,1
2265,3,3,2,6,8,2,5,1,1,1,3,2,1
2266,2,3,8,5,1,4,5,1,1,1,3,2,1
2267,6,3,9,3,14,1,5,2,1,1,3,2,1
2268,3,3,3,3,12,1,5,2,1,1,3,2,2
2269,2,4,3,5,12,4,5,1,1,1,2,2,1
2270,2,3,8,5,12,4,5,1,1,1,2,2,1
2271,5,3,5,6,1,5,5,1,1,1,3,2,1
2272,6,5,5,3,3,1,5,2,1,1,4,2,2
2273,6,3,8,5,1,2,5,2,1,1,3,2,1
2274,6,2,6,3,4,1,5,2,1,1,3,2,2
2275,9,3,5,1,1,5,5,1,1,2,3,2,1
2276,9,3,5,1,1,2,5,1,1,1,3,2,1
2277,2,3,8,5,1,4,5,1,1,1,3,2,1
2278,5,1,8,3,1,1,5,2,1,1,3,2,1
2279,2,3,10,5,1,2,5,2,1,1,3,1,1
2280,3,6,7,5,10,2,5,1,1,1,3,2,2
2281,3,6,5,3,8,1,5,2,1,1,3,2,1
2282,3,3,5,5,3,4,5,2,1,1,3,2,1
2283,11,4,5,3,4,1,5,2,1,1,3,2,1
2284,7,3,5,3,3,1,3,2,1,1,4,2,1
2285,7,3,5,3,9,6,5,1,1,1,3,2,2
2286,9,5,9,3,12,1,5,2,1,1,4,2,2
2287,2,3,5,5,3,2,5,2,1,1,3,2,1
2288,5,3,2,3,4,1,5,2,1,1,4,2,2
2289,7,3,5,3,3,1,5,2,1,1,4,2,1
2290,5,3,1,5,10,2,5,2,1,1,4,2,1
2291,3,3,5,3,5,1,5,2,1,1,4,2,1
2292,2,3,6,5,10,4,5,1,1,1,3,2,1
2293,6,3,3,3,10,1,5,2,1,1,3,2,2
2294,2,5,5,5,3,2,5,2,1,1,3,2,1
2295,3,3,8,5,6,4,5,2,1,1,3,2,1
2296,8,3,5,3,4,1,5,2,1,2,3,1,2
2297,10,3,5,3,10,1,5,2,1,1,2,2,1
2298,5,3,5,5,3,4,5,2,1,1,3,2,1
2299,2,3,5,5,7,2,5,2,1,1,3,2,1
2300,6,2,3,5,10,5,3,1,1,1,3,2,1
2301,5,2,3,5,8,2,3,2,1,1,4,2,1
2302,2,3,8,5,8,2,5,2,1,1,3,2,1
2303,4,3,6,3,10,1,5,2,1,1,3,2,2
2304,7,2,8,1,1,5,5,1,1,1,3,2,1
2305,4,3,2,5,4,5,1,1,1,1,3,2,1
2306,8,3,3,3,12,1,5,2,1,1,4,2,1
2307,5,3,9,3,8,1,5,2,1,1,3,2,1
2308,3,3,6,5,10,2,5,1,1,1,3,2,1
2309,3,3,3,5,10,2,5,1,1,1,3,2,1
2310,6,4,6,1,10,2,5,2,1,1,3,2,1
2311,2,3,8,5,8,4,5,1,1,1,3,2,1
2312,5,3,5,3,8,3,2,2,1,1,3,1,1
2313,5,3,9,1,7,2,5,2,1,1,3,2,1
2314,5,3,2,1,4,2,5,1,1,1,3,2,1
2315,5,5,7,5,10,2,5,1,1,1,3,2,1
2316,2,3,3,5,1,2,5,1,1,1,3,2,1
2317,8,3,1,3,4,1,5,2,1,1,4,2,2
2318,8,3,8,3,14,1,5,2,1,1,2,1,1
2319,4,3,5,3,3,1,5,2,1,1,4,2,1
2320,4,3,8,3,1,6,5,1,1,1,2,2,1
2321,2,3,9,5,8,4,5,1,1,1,2,2,1
2322,7,5,8,3,6,1,5,2,1,1,3,2,1
2323,2,3,3,5,10,2,5,2,1,1,3,2,1
2324,6,3,8,3,10,1,5,2,1,1,3,2,2
2325,7,3,8,1,13,5,3,1,1,1,3,2,1
2326,11,4,3,6,12,5,5,2,1,1,4,1,1
2327,2,6,5,5,1,4,5,1,1,1,3,2,1
2328,3,6,3,3,11,1,5,2,1,1,3,2,1
2329,2,3,9,5,12,4,5,1,1,2,2,2,1
2330,4,3,8,1,3,5,5,2,1,1,3,2,1
2331,7,3,3,3,3,1,5,2,1,1,3,2,2
2332,4,3,1,3,10,1,3,2,1,1,4,2,2
2333,6,3,5,1,1,5,5,1,1,1,3,2,1
2334,12,3,5,5,14,2,5,2,1,1,1,2,1
2335,6,3,5,4,6,2,5,2,1,2,3,2,1
2336,8,1,7,3,10,1,5,2,1,1,4,2,2
2337,7,3,2,3,13,1,5,2,1,1,4,2,2
2338,4,3,5,1,8,5,5,1,1,1,3,2,1
2339,5,3,5,1,3,2,5,2,1,1,3,2,1
2340,6,3,8,3,13,1,5,2,1,1,3,2,2
2341,7,3,8,6,3,5,5,1,1,1,3,2,1
2342,2,3,5,5,3,4,5,2,1,1,3,2,1
2343,7,1,8,1,1,2,5,1,1,1,2,2,1
2344,4,3,5,3,14,1,5,2,1,1,4,2,1
2345,6,3,8,3,10,1,5,2,1,1,3,2,1
2346,3,5,5,5,3,4,5,2,1,1,3,2,1
2347,8,6,2,3,13,1,5,2,1,1,3,2,2
2348,8,6,8,1,1,2,5,1,1,1,3,2,1
2349,6,3,3,3,4,1,5,2,1,1,3,2,1
2350,1,3,9,5,8,4,5,1,1,1,2,2,1
2351,7,2,6,5,10,2,5,1,1,1,3,2,1
2352,8,3,5,3,12,1,5,2,1,1,3,2,2
2353,2,3,9,5,8,4,5,1,1,1,1,2,1
2354,4,5,3,3,12,6,5,1,1,1,3,2,2
2355,3,3,10,3,14,1,5,2,1,1,3,2,1
2356,5,2,6,5,10,2,5,2,1,1,4,2,2
2357,4,3,5,5,14,2,5,2,1,1,3,2,1
2358,2,3,8,5,14,4,5,2,1,1,3,2,1
2359,7,4,5,5,12,5,2,2,1,1,3,2,1
2360,2,3,5,3,12,1,5,2,1,1,4,2,1
2361,6,2,3,5,11,2,5,1,1,1,3,2,1
2362,3,6,3,5,10,2,2,2,1,1,2,1,1
2363,6,5,8,1,3,5,5,1,1,1,3,2,1
2364,7,3,3,3,12,1,5,2,1,2,3,2,2
2365,4,3,5,5,1,2,5,2,1,1,2,2,1
2366,10,3,3,3,7,1,5,2,1,1,3,2,2
2367,7,5,10,3,5,1,5,2,1,1,4,2,1
2368,2,3,8,5,3,4,5,2,1,1,3,2,1
2369,2,3,5,5,8,4,5,2,1,1,3,2,1
2370,3,3,3,5,12,4,5,2,1,1,4,2,1
2371,3,6,8,5,8,2,2,2,1,1,4,1,1
2372,6,4,6,3,4,1,5,2,1,1,3,2,1
2373,4,1,4,3,10,1,5,2,1,1,3,2,1
2374,9,3,8,5,8,2,5,2,1,1,3,2,1
2375,6,3,3,3,4,1,5,2,1,2,3,2,2
2376,3,3,5,3,8,6,5,1,1,1,3,2,1
2377,6,4,9,3,12,1,5,2,1,1,4,1,2
2378,5,6,8,1,1,4,4,1,1,1,3,2,1
2379,2,3,8,1,7,2,5,2,1,3,3,2,1
2380,5,3,5,3,14,1,5,2,1,1,3,2,1
2381,5,2,6,3,10,1,5,2,1,1,3,2,2
2382,5,3,3,5,1,4,5,1,1,1,4,2,1
2383,7,5,5,3,5,1,5,2,1,1,4,2,2
2384,8,6,5,3,3,1,5,2,1,1,4,2,2
2385,5,1,5,3,7,1,5,2,1,1,4,2,1
2386,6,3,8,7,13,5,5,1,1,1,3,2,1
2387,2,3,5,5,1,3,5,1,1,1,3,2,1
2388,6,3,5,1,4,5,5,1,1,1,3,2,1
2389,8,3,2,1,1,5,5,1,1,1,3,2,1
2390,10,5,5,3,12,1,5,2,1,1,4,2,1
2391,6,3,3,3,4,1,5,2,1,1,4,2,2
2392,3,3,8,3,1,6,5,1,1,1,4,2,1
2393,5,3,5,3,7,1,5,2,1,1,3,2,2
2394,6,3,5,3,7,1,5,2,1,1,3,2,1
2395,4,6,8,1,10,2,5,1,1,1,3,2,1
2396,8,5,10,3,7,1,5,2,1,1,3,2,1
2397,6,3,5,3,3,1,5,2,1,2,3,2,2
2398,6,3,1,5,13,2,5,2,1,1,3,2,1
2399,5,3,8,3,3,1,5,2,1,1,4,2,1
2400,8,1,8,1,1,5,3,1,1,1,3,2,1
2401,8,5,1,7,10,5,5,1,1,1,4,2,1
2402,6,3,9,3,4,1,1,2,1,1,4,2,1
2403,6,3,5,5,7,2,5,1,1,1,3,2,1
2404,8,1,6,3,10,1,5,2,1,1,3,2,2
2405,4,5,9,3,3,1,5,2,1,1,3,2,1
2406,4,3,9,5,12,4,3,1,1,1,3,2,1
2407,2,3,8,5,13,4,5,2,1,1,2,2,1
2408,3,3,8,6,1,2,5,1,1,1,3,2,1
2409,5,2,5,5,1,4,5,1,1,1,3,2,1
2410,2,3,8,5,8,4,5,1,1,1,1,2,1
2411,4,5,9,5,5,5,5,2,1,1,3,2,1
2412,12,5,3,3,4,1,5,2,1,1,3,1,1
2413,2,3,5,3,3,1,5,2,1,1,2,1,1
2414,2,3,8,5,1,4,4,2,1,1,2,2,1
2415,7,3,8,3,10,1,5,2,1,1,4,1,2
2416,5,1,5,1,4,2,5,2,1,1,3,2,2
2417,5,4,3,5,8,2,5,1,1,1,4,2,2
2418,5,3,8,3,8,6,5,1,1,1,3,2,2
2419,4,3,8,5,12,2,5,1,1,1,3,2,1
2420,10,3,2,1,4,2,5,1,1,1,2,1,1
2421,2,3,3,5,1,4,5,2,1,1,2,2,1
2422,3,3,3,3,10,1,5,2,1,1,4,2,2
2423,8,3,8,3,4,1,5,2,1,1,4,2,2
2424,6,5,5,5,5,4,5,2,1,1,4,2,1
2425,6,3,6,3,10,6,5,1,1,1,4,2,2
2426,10,3,8,3,1,1,5,2,1,1,3,2,1
2427,4,3,5,3,6,1,3,2,1,1,3,2,1
2428,2,3,5,5,7,4,5,2,1,1,3,2,1
2429,7,3,8,3,6,6,5,1,1,1,3,2,1
2430,4,3,9,3,14,1,5,2,1,1,4,2,2
2431,3,3,5,5,8,2,5,2,1,1,3,2,1
2432,3,1,9,5,1,2,3,2,1,1,3,1,1
2433,3,2,3,5,10,4,5,1,1,1,3,2,1
2434,6,5,3,3,3,1,5,2,1,1,3,1,2
2435,4,3,8,3,3,1,5,2,1,1,3,2,2
2436,7,2,6,1,4,2,5,2,1,1,4,2,2
2437,5,3,5,3,7,1,5,2,1,1,3,2,1
2438,4,5,5,3,5,1,5,2,1,1,4,2,1
2439,9,3,9,3,7,1,5,2,1,1,3,2,1
2440,1,3,9,5,12,4,5,2,1,1,1,2,1
2441,6,3,3,1,8,5,5,2,1,1,4,2,1
2442,4,3,5,3,14,1,5,2,1,1,4,2,1
2443,7,3,3,1,3,2,3,1,1,1,3,2,1
2444,4,3,3,3,12,1,5,2,1,1,4,2,2
2445,10,5,3,3,10,1,5,2,1,1,3,2,1
2446,13,5,10,3,14,1,5,2,1,1,2,2,1
2447,2,3,5,5,6,2,1,1,1,1,3,2,1
2448,4,3,5,5,5,2,5,2,1,1,4,2,1
2449,4,3,6,6,10,2,5,1,1,1,3,1,1
2450,5,3,5,5,1,2,3,2,1,3,3,2,1
2451,13,3,9,3,8,1,3,2,1,1,2,2,1
2452,10,5,10,3,5,1,5,2,1,1,3,2,2
2453,4,2,3,3,12,1,5,2,1,1,4,2,1
2454,6,2,2,3,3,1,5,2,1,1,3,2,1
2455,11,3,3,3,10,1,5,2,1,1,3,2,2
2456,4,3,3,3,6,1,5,2,1,1,3,1,1
2457,4,3,6,3,10,6,2,1,1,1,2,2,1
2458,7,3,9,3,14,3,5,2,1,1,3,2,1
2459,12,3,6,3,12,1,5,2,1,1,1,2,2
2460,5,4,4,3,10,1,5,2,1,1,4,2,2
2461,5,3,5,3,12,1,5,2,1,1,4,2,1
2462,4,3,2,5,3,3,5,2,1,1,3,2,1
2463,4,3,6,3,4,1,5,2,1,1,3,2,2
2464,2,3,8,5,10,4,5,1,1,1,2,2,2
2465,8,5,5,1,10,2,5,2,1,1,2,2,1
2466,4,3,8,3,14,1,5,2,1,1,4,2,2
2467,4,4,5,3,3,1,5,2,1,1,3,2,2
2468,2,3,5,5,12,2,5,1,1,1,4,2,1
2469,5,3,5,3,6,1,3,2,1,1,3,2,1
2470,3,3,5,3,7,6,5,1,1,1,3,2,1
2471,3,3,5,3,3,1,5,2,1,1,4,2,1
2472,6,3,8,3,12,1,5,2,1,1,4,2,1
2473,5,3,5,1,8,3,5,2,1,1,3,2,1
2474,2,3,8,5,14,4,5,2,1,1,3,2,1
2475,4,2,5,1,11,3,5,2,1,1,3,2,1
2476,2,3,3,5,10,4,5,1,1,1,1,2,1
2477,3,6,8,1,1,2,3,1,1,1,3,2,1
2478,8,3,3,1,10,5,5,1,1,1,3,2,2
2479,2,3,3,5,12,4,5,2,1,1,3,2,1
2480,5,2,1,3,11,1,5,2,1,1,4,2,2
2481,2,3,9,3,3,1,4,2,1,1,4,2,1
2482,2,3,5,5,12,4,5,1,1,1,2,2,1
2483,9,3,5,1,1,2,5,1,1,1,3,2,1
2484,5,3,7,3,10,1,5,2,1,2,4,2,2
2485,8,3,3,1,4,2,5,1,1,1,4,2,1
2486,5,3,8,3,13,6,5,1,1,1,3,2,1
2487,2,5,5,3,3,1,5,2,1,1,3,2,1
2488,9,2,3,6,10,5,3,1,1,1,3,1,2
2489,8,3,9,3,7,1,5,2,1,1,4,2,1
2490,9,5,8,3,1,1,5,2,1,1,4,2,1
2491,10,6,6,3,10,6,5,1,1,1,1,2,1
2492,10,3,5,7,3,2,5,2,1,1,3,2,1
2493,5,3,5,3,8,1,2,2,1,1,3,1,1
2494,3,5,5,3,3,1,5,2,1,1,4,2,1
2495,5,3,5,6,3,5,5,1,1,1,3,2,1
2496,5,3,3,3,4,1,5,2,1,2,3,2,2
2497,4,3,10,3,5,3,5,2,1,1,3,1,1
2498,2,3,8,5,12,2,3,1,1,1,2,2,1
2499,6,6,5,3,11,1,5,2,1,1,3,2,2
2500,2,3,8,5,1,4,5,1,1,1,2,2,1
2501,9,3,2,1,13,2,5,1,1,1,3,2,1
2502,2,3,9,3,7,1,5,2,1,1,4,2,1
2503,3,3,3,5,12,4,5,2,1,1,3,2,1
2504,11,3,5,3,3,1,5,2,1,1,3,2,2
2505,10,2,8,3,11,1,5,2,1,1,3,2,1
2506,8,5,8,3,12,1,1,2,1,1,3,2,1
2507,2,3,5,5,7,4,5,2,1,1,2,2,1
2508,4,4,3,3,12,1,5,2,1,1,4,2,2
2509,7,3,5,3,14,1,5,2,1,1,4,2,1
2510,10,3,8,1,1,2,5,1,1,1,3,2,1
2511,6,3,6,3,10,1,5,2,1,1,2,2,2
2512,1,3,5,5,1,4,5,1,1,1,1,2,1
2513,4,3,5,5,6,4,3,1,1,1,3,2,1
2514,4,3,8,1,4,5,3,1,1,1,3,2,1
2515,9,3,1,1,8,2,5,1,1,1,4,2,1
2516,5,5,3,3,3,3,5,2,1,1,3,2,2
2517,4,3,3,5,10,5,5,2,1,1,3,2,1
2518,4,5,5,3,5,1,5,2,1,1,3,1,1
2519,9,6,6,3,10,1,5,2,1,1,1,2,2
2520,4,5,8,6,8,5,5,1,1,1,3,2,1
2521,10,3,5,1,9,2,3,1,1,1,2,2,1
2522,2,4,5,5,5,4,5,2,1,1,3,2,1
2523,9,6,3,3,4,1,5,2,1,2,3,2,2
2524,2,3,8,5,1,2,5,2,1,1,3,1,1
2525,5,2,1,3,3,1,4,2,1,1,3,2,2
2526,5,6,3,5,12,2,5,2,1,1,2,2,1
2527,2,3,5,5,9,4,5,1,1,1,3,2,1
2528,2,3,3,5,4,2,5,1,1,1,3,2,1
2529,5,2,6,1,10,5,5,1,1,1,2,2,2
2530,2,3,5,5,6,2,5,2,1,1,3,2,1
2531,3,6,3,3,10,6,3,1,1,1,3,2,1
2532,8,3,9,1,7,5,3,1,1,1,3,2,1
2533,3,3,5,1,8,4,5,1,1,1,3,2,1
2534,5,4,3,3,3,1,5,2,1,1,3,2,1
2535,2,3,5,5,6,4,5,1,1,1,3,2,1
2536,6,3,5,3,3,1,5,2,1,1,4,2,2
2537,8,3,8,3,3,1,5,2,1,1,3,2,2
2538,5,3,5,4,14,3,5,1,1,1,3,1,1
2539,5,3,1,1,1,2,5,1,1,1,3,2,1
2540,7,3,1,6,1,5,5,1,1,1,3,2,2
2541,3,3,9,5,12,2,5,2,1,1,3,2,1
2542,4,3,5,1,13,5,5,1,1,1,3,2,1
2543,2,3,5,1,8,5,5,1,1,1,3,2,1
2544,11,3,8,3,10,1,5,2,1,1,3,2,2
